,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7121,0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.694,0.498,136.891,audio_features,3UrDYCWfY6fTsiA63NNL27,spotify:track:3UrDYCWfY6fTsiA63NNL27,https://api.spotify.com/v1/tracks/3UrDYCWfY6fTsiA63NNL27,https://api.spotify.com/v1/audio-analysis/3UrDYCWfY6fTsiA63NNL27,298093,4
7122,0.272,0.568,2,-10.408,0,0.0345,0.483,0.0897,0.404,0.38,149.825,audio_features,5Ezdv9MBsPGJAo7jWNgJIj,spotify:track:5Ezdv9MBsPGJAo7jWNgJIj,https://api.spotify.com/v1/tracks/5Ezdv9MBsPGJAo7jWNgJIj,https://api.spotify.com/v1/audio-analysis/5Ezdv9MBsPGJAo7jWNgJIj,326027,4
7123,0.341,0.161,5,-12.324,1,0.0326,0.936,0.000488,0.12,0.0961,134.75,audio_features,79zQv3SsEOmyPAgUP4YDjz,spotify:track:79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/tracks/79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/audio-analysis/79zQv3SsEOmyPAgUP4YDjz,173267,4
7124,0.551,0.849,2,-4.786,1,0.0381,0.0363,1.24e-06,0.302,0.697,105.931,audio_features,5Pe4ydUnsdynr3zu9UTNFE,spotify:track:5Pe4ydUnsdynr3zu9UTNFE,https://api.spotify.com/v1/tracks/5Pe4ydUnsdynr3zu9UTNFE,https://api.spotify.com/v1/audio-analysis/5Pe4ydUnsdynr3zu9UTNFE,214600,4
7125,0.234,0.75,4,-7.034,0,0.0738,0.369,0.000805,0.139,0.316,173.82,audio_features,567EwOGPAXg7Y9DQZTEFEE,spotify:track:567EwOGPAXg7Y9DQZTEFEE,https://api.spotify.com/v1/tracks/567EwOGPAXg7Y9DQZTEFEE,https://api.spotify.com/v1/audio-analysis/567EwOGPAXg7Y9DQZTEFEE,308240,4
7126,0.234,0.75,4,-7.034,0,0.0738,0.369,0.000805,0.139,0.316,173.82,audio_features,567EwOGPAXg7Y9DQZTEFEE,spotify:track:567EwOGPAXg7Y9DQZTEFEE,https://api.spotify.com/v1/tracks/567EwOGPAXg7Y9DQZTEFEE,https://api.spotify.com/v1/audio-analysis/567EwOGPAXg7Y9DQZTEFEE,308240,4
7127,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,audio_features,70wYA8oYHoMzhRRkARoMhU,spotify:track:70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/tracks/70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/audio-analysis/70wYA8oYHoMzhRRkARoMhU,220427,4
7128,0.708,0.805,5,-9.103,1,0.0612,0.0472,0.0,0.0867,0.776,133.419,audio_features,0xRDqhYsCW6F9LM4s7gY5z,spotify:track:0xRDqhYsCW6F9LM4s7gY5z,https://api.spotify.com/v1/tracks/0xRDqhYsCW6F9LM4s7gY5z,https://api.spotify.com/v1/audio-analysis/0xRDqhYsCW6F9LM4s7gY5z,321000,4
7129,0.52,0.666,7,-7.194,1,0.029,0.226,0.000596,0.0703,0.906,146.961,audio_features,4TFopSg5mjZcl1fIolog9B,spotify:track:4TFopSg5mjZcl1fIolog9B,https://api.spotify.com/v1/tracks/4TFopSg5mjZcl1fIolog9B,https://api.spotify.com/v1/audio-analysis/4TFopSg5mjZcl1fIolog9B,131427,4
7130,0.641,0.681,0,-6.418,1,0.354,0.123,3.36e-05,0.0425,0.836,138.095,audio_features,3vXnuFnC5RhPGwsFi0ORcI,spotify:track:3vXnuFnC5RhPGwsFi0ORcI,https://api.spotify.com/v1/tracks/3vXnuFnC5RhPGwsFi0ORcI,https://api.spotify.com/v1/audio-analysis/3vXnuFnC5RhPGwsFi0ORcI,190012,3
7131,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,audio_features,3mRM4NM8iO7UBqrSigCQFH,spotify:track:3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,285373,4
7132,0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,audio_features,2JoZzpdeP2G6Csfdq5aLXP,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200,4
7133,0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,audio_features,3XorCFmcupSm5QS6hA9g4N,spotify:track:3XorCFmcupSm5QS6hA9g4N,https://api.spotify.com/v1/tracks/3XorCFmcupSm5QS6hA9g4N,https://api.spotify.com/v1/audio-analysis/3XorCFmcupSm5QS6hA9g4N,232067,4
7134,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,258880,4
7135,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,audio_features,391TUcoPonqYykPkSZ5Z9U,spotify:track:391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/tracks/391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/audio-analysis/391TUcoPonqYykPkSZ5Z9U,154960,4
7136,0.598,0.63,4,-6.715,1,0.0236,0.263,0.0,0.341,0.564,96.029,audio_features,0HVsh8q5llHeFCAPxjVoFw,spotify:track:0HVsh8q5llHeFCAPxjVoFw,https://api.spotify.com/v1/tracks/0HVsh8q5llHeFCAPxjVoFw,https://api.spotify.com/v1/audio-analysis/0HVsh8q5llHeFCAPxjVoFw,232292,4
7137,0.751,0.806,11,-6.1,1,0.0602,0.0236,0.0,0.134,0.685,142.015,audio_features,3GzjG6Qah8cplpj5YAURLK,spotify:track:3GzjG6Qah8cplpj5YAURLK,https://api.spotify.com/v1/tracks/3GzjG6Qah8cplpj5YAURLK,https://api.spotify.com/v1/audio-analysis/3GzjG6Qah8cplpj5YAURLK,241613,4
7138,0.541,0.976,3,-4.431,1,0.133,0.0202,0.0492,0.399,0.119,150.024,audio_features,7rKfyMxpaa6p1CVSXxf5j3,spotify:track:7rKfyMxpaa6p1CVSXxf5j3,https://api.spotify.com/v1/tracks/7rKfyMxpaa6p1CVSXxf5j3,https://api.spotify.com/v1/audio-analysis/7rKfyMxpaa6p1CVSXxf5j3,450556,4
7139,0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,audio_features,2HsjJJL4DhPCzMlnaGv7ap,spotify:track:2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/tracks/2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/audio-analysis/2HsjJJL4DhPCzMlnaGv7ap,221627,4
7140,0.748,0.766,1,-5.11,1,0.256,0.338,0.0,0.0861,0.501,141.84,audio_features,6wBpgsERq6XpJfIjWXOrnn,spotify:track:6wBpgsERq6XpJfIjWXOrnn,https://api.spotify.com/v1/tracks/6wBpgsERq6XpJfIjWXOrnn,https://api.spotify.com/v1/audio-analysis/6wBpgsERq6XpJfIjWXOrnn,330770,4
7141,0.469,0.592,2,-12.834,1,0.0533,0.12,6.84e-06,0.225,0.742,128.6,audio_features,1m2ktp2wYI6qCXkQMteLj2,spotify:track:1m2ktp2wYI6qCXkQMteLj2,https://api.spotify.com/v1/tracks/1m2ktp2wYI6qCXkQMteLj2,https://api.spotify.com/v1/audio-analysis/1m2ktp2wYI6qCXkQMteLj2,236773,4
7142,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4
7143,0.53,0.45,5,-14.975,1,0.489,0.196,2.62e-06,0.147,0.339,77.887,audio_features,52PgJoRz30sRQGOGqXYKdX,spotify:track:52PgJoRz30sRQGOGqXYKdX,https://api.spotify.com/v1/tracks/52PgJoRz30sRQGOGqXYKdX,https://api.spotify.com/v1/audio-analysis/52PgJoRz30sRQGOGqXYKdX,260547,4
7144,0.782,0.966,0,-3.894,1,0.115,0.0991,1.1e-05,0.251,0.542,106.529,audio_features,46576CnmgT6xr0RaZNF2Kt,spotify:track:46576CnmgT6xr0RaZNF2Kt,https://api.spotify.com/v1/tracks/46576CnmgT6xr0RaZNF2Kt,https://api.spotify.com/v1/audio-analysis/46576CnmgT6xr0RaZNF2Kt,277960,4
7145,0.63,0.694,10,-4.501,1,0.0242,0.144,0.0,0.0835,0.49,94.034,audio_features,1fyysXwSGNtMeqMBLwW3SI,spotify:track:1fyysXwSGNtMeqMBLwW3SI,https://api.spotify.com/v1/tracks/1fyysXwSGNtMeqMBLwW3SI,https://api.spotify.com/v1/audio-analysis/1fyysXwSGNtMeqMBLwW3SI,261427,4
7146,0.76,0.522,2,-8.792,1,0.0358,0.0325,9.04e-05,0.0806,0.829,86.009,audio_features,4HZ7dy2pP3uenmz01FHk9R,spotify:track:4HZ7dy2pP3uenmz01FHk9R,https://api.spotify.com/v1/tracks/4HZ7dy2pP3uenmz01FHk9R,https://api.spotify.com/v1/audio-analysis/4HZ7dy2pP3uenmz01FHk9R,266653,4
7147,0.66,0.847,1,-3.25,1,0.191,0.0628,0.0,0.112,0.925,180.01,audio_features,44M8gY48QHhvc6vn5be10N,spotify:track:44M8gY48QHhvc6vn5be10N,https://api.spotify.com/v1/tracks/44M8gY48QHhvc6vn5be10N,https://api.spotify.com/v1/audio-analysis/44M8gY48QHhvc6vn5be10N,204293,4
7148,0.745,0.666,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,audio_features,67D9O4Oau629qirRXtTWCS,spotify:track:67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/tracks/67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/audio-analysis/67D9O4Oau629qirRXtTWCS,241933,4
7149,0.61,0.752,10,-5.062,0,0.0389,0.294,0.0755,0.116,0.832,89.995,audio_features,2eM4Ew20VXdjBhm6a6Cs9l,spotify:track:2eM4Ew20VXdjBhm6a6Cs9l,https://api.spotify.com/v1/tracks/2eM4Ew20VXdjBhm6a6Cs9l,https://api.spotify.com/v1/audio-analysis/2eM4Ew20VXdjBhm6a6Cs9l,196867,4
7150,0.383,0.926,9,-5.149,0,0.0714,0.134,1.5e-05,0.636,0.324,137.083,audio_features,1QGf9kxXXsblNktjDbHpNV,spotify:track:1QGf9kxXXsblNktjDbHpNV,https://api.spotify.com/v1/tracks/1QGf9kxXXsblNktjDbHpNV,https://api.spotify.com/v1/audio-analysis/1QGf9kxXXsblNktjDbHpNV,240160,4
7151,0.894,0.466,9,-7.794,1,0.061,0.226,0.0,0.943,0.797,135.254,audio_features,0AqfCqze5IX4jPYdLrl0Pe,spotify:track:0AqfCqze5IX4jPYdLrl0Pe,https://api.spotify.com/v1/tracks/0AqfCqze5IX4jPYdLrl0Pe,https://api.spotify.com/v1/audio-analysis/0AqfCqze5IX4jPYdLrl0Pe,242080,4
7152,0.764,0.877,2,-7.009,1,0.329,0.133,0.0435,0.298,0.65,93.211,audio_features,1f58xau99Rdn0hhcJTwRhz,spotify:track:1f58xau99Rdn0hhcJTwRhz,https://api.spotify.com/v1/tracks/1f58xau99Rdn0hhcJTwRhz,https://api.spotify.com/v1/audio-analysis/1f58xau99Rdn0hhcJTwRhz,242200,4
7153,0.535,0.711,2,-9.034,1,0.0641,0.572,8.67e-06,0.244,0.514,157.95,audio_features,6ZDQSjfR7gk326zR1B8JSg,spotify:track:6ZDQSjfR7gk326zR1B8JSg,https://api.spotify.com/v1/tracks/6ZDQSjfR7gk326zR1B8JSg,https://api.spotify.com/v1/audio-analysis/6ZDQSjfR7gk326zR1B8JSg,245667,4
7154,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,audio_features,6qUEOWqOzu1rLPUPQ1ECpx,spotify:track:6qUEOWqOzu1rLPUPQ1ECpx,https://api.spotify.com/v1/tracks/6qUEOWqOzu1rLPUPQ1ECpx,https://api.spotify.com/v1/audio-analysis/6qUEOWqOzu1rLPUPQ1ECpx,310387,4
7155,0.659,0.796,0,-7.29,0,0.0347,0.567,0.0506,0.141,0.486,100.975,audio_features,2ErAwXXUgBGLXwm4IgZRQv,spotify:track:2ErAwXXUgBGLXwm4IgZRQv,https://api.spotify.com/v1/tracks/2ErAwXXUgBGLXwm4IgZRQv,https://api.spotify.com/v1/audio-analysis/2ErAwXXUgBGLXwm4IgZRQv,184760,4
7156,0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,audio_features,5OWokvF4QOqMDQ8ByQsm6V,spotify:track:5OWokvF4QOqMDQ8ByQsm6V,https://api.spotify.com/v1/tracks/5OWokvF4QOqMDQ8ByQsm6V,https://api.spotify.com/v1/audio-analysis/5OWokvF4QOqMDQ8ByQsm6V,215440,4
7157,0.612,0.584,8,-6.296,1,0.0623,0.788,3.13e-06,0.193,0.845,154.704,audio_features,7aLoa1F3EoM8AeC6Ao1RKz,spotify:track:7aLoa1F3EoM8AeC6Ao1RKz,https://api.spotify.com/v1/tracks/7aLoa1F3EoM8AeC6Ao1RKz,https://api.spotify.com/v1/audio-analysis/7aLoa1F3EoM8AeC6Ao1RKz,179626,4
7158,0.635,0.614,7,-7.165,1,0.197,0.0179,0.000201,0.415,0.736,174.213,audio_features,4MTHIKGWNTBoubzDMkXFfa,spotify:track:4MTHIKGWNTBoubzDMkXFfa,https://api.spotify.com/v1/tracks/4MTHIKGWNTBoubzDMkXFfa,https://api.spotify.com/v1/audio-analysis/4MTHIKGWNTBoubzDMkXFfa,286400,4
7159,0.782,0.504,0,-10.977,1,0.123,0.0117,0.0596,0.225,0.455,127.674,audio_features,4BcrqUlKh0ez4XJBocmbrN,spotify:track:4BcrqUlKh0ez4XJBocmbrN,https://api.spotify.com/v1/tracks/4BcrqUlKh0ez4XJBocmbrN,https://api.spotify.com/v1/audio-analysis/4BcrqUlKh0ez4XJBocmbrN,337130,4
7160,0.651,0.539,7,-8.051,1,0.0442,0.395,0.0,0.0904,0.37,139.515,audio_features,3W5pRioKB2zByypTAeehyP,spotify:track:3W5pRioKB2zByypTAeehyP,https://api.spotify.com/v1/tracks/3W5pRioKB2zByypTAeehyP,https://api.spotify.com/v1/audio-analysis/3W5pRioKB2zByypTAeehyP,215253,4
7161,0.762,0.757,1,-8.459,1,0.0347,0.000565,0.301,0.0495,0.755,126.206,audio_features,6bFGodepI4y7w4AJBcCB1E,spotify:track:6bFGodepI4y7w4AJBcCB1E,https://api.spotify.com/v1/tracks/6bFGodepI4y7w4AJBcCB1E,https://api.spotify.com/v1/audio-analysis/6bFGodepI4y7w4AJBcCB1E,425560,4
7162,0.672,0.875,0,-3.728,1,0.0378,0.0136,0.0,0.279,0.676,118.014,audio_features,2toY6JyyfKy9TwNk3Ou2XG,spotify:track:2toY6JyyfKy9TwNk3Ou2XG,https://api.spotify.com/v1/tracks/2toY6JyyfKy9TwNk3Ou2XG,https://api.spotify.com/v1/audio-analysis/2toY6JyyfKy9TwNk3Ou2XG,232320,4
7163,0.758,0.638,8,-13.01,0,0.0378,0.00486,0.0141,0.0938,0.984,136.502,audio_features,3FlOciKDqFlTMPeC7t92Qy,spotify:track:3FlOciKDqFlTMPeC7t92Qy,https://api.spotify.com/v1/tracks/3FlOciKDqFlTMPeC7t92Qy,https://api.spotify.com/v1/audio-analysis/3FlOciKDqFlTMPeC7t92Qy,320840,4
7164,0.591,0.844,2,-5.554,1,0.04,0.0124,0.0,0.159,0.76,85.135,audio_features,2HwJRkpxj6001zylAoYNTh,spotify:track:2HwJRkpxj6001zylAoYNTh,https://api.spotify.com/v1/tracks/2HwJRkpxj6001zylAoYNTh,https://api.spotify.com/v1/audio-analysis/2HwJRkpxj6001zylAoYNTh,153493,4
7165,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,audio_features,0wbDgMuAoy7O7pL3a69uZx,spotify:track:0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx,234027,4
7166,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4
7167,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016,audio_features,6ucR4KfvsBFWCMVFDvyKKl,spotify:track:6ucR4KfvsBFWCMVFDvyKKl,https://api.spotify.com/v1/tracks/6ucR4KfvsBFWCMVFDvyKKl,https://api.spotify.com/v1/audio-analysis/6ucR4KfvsBFWCMVFDvyKKl,184400,4
7168,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,audio_features,4t0UsYzmmmZRMTWn77jiGF,spotify:track:4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/tracks/4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/audio-analysis/4t0UsYzmmmZRMTWn77jiGF,252107,4
7169,0.862,0.763,7,-4.821,1,0.0764,0.17,0.0,0.151,0.893,99.998,audio_features,4U5CjTT6uObhD2vwnD4zOF,spotify:track:4U5CjTT6uObhD2vwnD4zOF,https://api.spotify.com/v1/tracks/4U5CjTT6uObhD2vwnD4zOF,https://api.spotify.com/v1/audio-analysis/4U5CjTT6uObhD2vwnD4zOF,236000,4
7170,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,audio_features,0hrBpAOgrt8RXigk83LLNE,spotify:track:0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/tracks/0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/audio-analysis/0hrBpAOgrt8RXigk83LLNE,191240,4
7171,0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,audio_features,4Yenz5JZZOUiZSeyKY8bDz,spotify:track:4Yenz5JZZOUiZSeyKY8bDz,https://api.spotify.com/v1/tracks/4Yenz5JZZOUiZSeyKY8bDz,https://api.spotify.com/v1/audio-analysis/4Yenz5JZZOUiZSeyKY8bDz,302760,4
7172,0.575,0.936,10,-4.913,0,0.0512,0.000128,0.0146,0.0828,0.879,150.234,audio_features,4juzduULFJiZVIcrC1tkxE,spotify:track:4juzduULFJiZVIcrC1tkxE,https://api.spotify.com/v1/tracks/4juzduULFJiZVIcrC1tkxE,https://api.spotify.com/v1/audio-analysis/4juzduULFJiZVIcrC1tkxE,201360,4
7173,0.6,0.701,11,-10.475,0,0.0393,0.0945,0.905,0.123,0.392,128.555,audio_features,2i9eB71UxhOzy9tDjHoQ0f,spotify:track:2i9eB71UxhOzy9tDjHoQ0f,https://api.spotify.com/v1/tracks/2i9eB71UxhOzy9tDjHoQ0f,https://api.spotify.com/v1/audio-analysis/2i9eB71UxhOzy9tDjHoQ0f,293627,4
7174,0.367,0.472,9,-11.902,1,0.0689,0.195,0.0,0.0874,0.761,179.686,audio_features,0scrtPmtlIVwwk9s4LXJ8n,spotify:track:0scrtPmtlIVwwk9s4LXJ8n,https://api.spotify.com/v1/tracks/0scrtPmtlIVwwk9s4LXJ8n,https://api.spotify.com/v1/audio-analysis/0scrtPmtlIVwwk9s4LXJ8n,146627,4
7175,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4
7176,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4
7177,0.22,0.708,7,-9.051,1,0.035,0.00292,0.0267,0.102,0.453,66.214,audio_features,5wTM2Bm8phDwHAuOsfBwhU,spotify:track:5wTM2Bm8phDwHAuOsfBwhU,https://api.spotify.com/v1/tracks/5wTM2Bm8phDwHAuOsfBwhU,https://api.spotify.com/v1/audio-analysis/5wTM2Bm8phDwHAuOsfBwhU,220427,4
7178,0.701,0.878,7,-7.911,1,0.035,2.79e-05,0.522,0.0608,0.875,130.512,audio_features,3PQEaRs2JEwtk79IqbQYt1,spotify:track:3PQEaRs2JEwtk79IqbQYt1,https://api.spotify.com/v1/tracks/3PQEaRs2JEwtk79IqbQYt1,https://api.spotify.com/v1/audio-analysis/3PQEaRs2JEwtk79IqbQYt1,251973,4
7179,0.635,0.937,2,-2.86,1,0.0452,0.0741,7.29e-05,0.134,0.779,108.003,audio_features,6mfkHv00I6jhHIn7EWHJ2N,spotify:track:6mfkHv00I6jhHIn7EWHJ2N,https://api.spotify.com/v1/tracks/6mfkHv00I6jhHIn7EWHJ2N,https://api.spotify.com/v1/audio-analysis/6mfkHv00I6jhHIn7EWHJ2N,205947,4
7180,0.29,0.708,0,-8.38,1,0.0456,0.442,0.000843,0.081,0.579,86.456,audio_features,7mahGnmrfZdcI1yqUozQEb,spotify:track:7mahGnmrfZdcI1yqUozQEb,https://api.spotify.com/v1/tracks/7mahGnmrfZdcI1yqUozQEb,https://api.spotify.com/v1/audio-analysis/7mahGnmrfZdcI1yqUozQEb,292040,4
7181,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.131,audio_features,3BSi5qoJGLab7rn7zfmTPA,spotify:track:3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/tracks/3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/audio-analysis/3BSi5qoJGLab7rn7zfmTPA,210347,4
7182,0.754,0.54,5,-8.326,1,0.0266,0.687,7.51e-05,0.0868,0.79,101.738,audio_features,121sjkub4p4zcFNozkKnQD,spotify:track:121sjkub4p4zcFNozkKnQD,https://api.spotify.com/v1/tracks/121sjkub4p4zcFNozkKnQD,https://api.spotify.com/v1/audio-analysis/121sjkub4p4zcFNozkKnQD,168554,4
7183,0.486,0.525,6,-7.31,1,0.0341,0.172,0.0,0.134,0.291,156.207,audio_features,6yM5jM2eAq3k8NojZ7dLp1,spotify:track:6yM5jM2eAq3k8NojZ7dLp1,https://api.spotify.com/v1/tracks/6yM5jM2eAq3k8NojZ7dLp1,https://api.spotify.com/v1/audio-analysis/6yM5jM2eAq3k8NojZ7dLp1,204640,4
7184,0.768,0.934,2,-4.849,1,0.205,0.00626,1.04e-05,0.325,0.407,92.291,audio_features,21pvCJBSp34fC17YHOtw05,spotify:track:21pvCJBSp34fC17YHOtw05,https://api.spotify.com/v1/tracks/21pvCJBSp34fC17YHOtw05,https://api.spotify.com/v1/audio-analysis/21pvCJBSp34fC17YHOtw05,286707,4
7185,0.871,0.648,10,-7.825,0,0.278,0.266,0.0,0.2,0.629,92.296,audio_features,6lEIjrQNwJPecJ7mMXjhjo,spotify:track:6lEIjrQNwJPecJ7mMXjhjo,https://api.spotify.com/v1/tracks/6lEIjrQNwJPecJ7mMXjhjo,https://api.spotify.com/v1/audio-analysis/6lEIjrQNwJPecJ7mMXjhjo,355067,4
7186,0.507,0.198,2,-16.089,1,0.0324,0.806,0.0,0.102,0.601,141.261,audio_features,5mnvqisoDJilY0uCEdT8rG,spotify:track:5mnvqisoDJilY0uCEdT8rG,https://api.spotify.com/v1/tracks/5mnvqisoDJilY0uCEdT8rG,https://api.spotify.com/v1/audio-analysis/5mnvqisoDJilY0uCEdT8rG,255773,4
7187,0.611,0.853,2,-4.983,1,0.034,0.0219,0.0,0.671,0.376,135.558,audio_features,5ZY7Gug850kv4heJcWZGHM,spotify:track:5ZY7Gug850kv4heJcWZGHM,https://api.spotify.com/v1/tracks/5ZY7Gug850kv4heJcWZGHM,https://api.spotify.com/v1/audio-analysis/5ZY7Gug850kv4heJcWZGHM,243280,4
7188,0.794,0.569,2,-8.057,1,0.037,0.663,0.00336,0.0898,0.705,92.915,audio_features,3FnkZFv7kbxwlgaLgbqeDc,spotify:track:3FnkZFv7kbxwlgaLgbqeDc,https://api.spotify.com/v1/tracks/3FnkZFv7kbxwlgaLgbqeDc,https://api.spotify.com/v1/audio-analysis/3FnkZFv7kbxwlgaLgbqeDc,238813,4
7189,0.549,0.913,4,-4.22,1,0.0413,6.11e-05,1.55e-06,0.179,0.335,113.073,audio_features,4bcMxSXijaZ9cGXynsRD3I,spotify:track:4bcMxSXijaZ9cGXynsRD3I,https://api.spotify.com/v1/tracks/4bcMxSXijaZ9cGXynsRD3I,https://api.spotify.com/v1/audio-analysis/4bcMxSXijaZ9cGXynsRD3I,166787,4
7190,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,audio_features,3TwtrR1yNLY1PMPsrGQpOp,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,221693,4
7191,0.519,0.77,7,-8.788,1,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,audio_features,5JJDu0Z5DKe7mR31MGksSg,spotify:track:5JJDu0Z5DKe7mR31MGksSg,https://api.spotify.com/v1/tracks/5JJDu0Z5DKe7mR31MGksSg,https://api.spotify.com/v1/audio-analysis/5JJDu0Z5DKe7mR31MGksSg,197800,4
7192,0.543,0.919,1,-4.831,0,0.0415,0.000441,0.0,0.238,0.498,125.017,audio_features,7rojor07Wzc7w3zXOxex80,spotify:track:7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/tracks/7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/audio-analysis/7rojor07Wzc7w3zXOxex80,195307,4
7193,0.328,0.884,6,-7.982,1,0.0338,0.0676,0.0166,0.327,0.686,201.868,audio_features,4Q4w8aRdfhIIEhBututktL,spotify:track:4Q4w8aRdfhIIEhBututktL,https://api.spotify.com/v1/tracks/4Q4w8aRdfhIIEhBututktL,https://api.spotify.com/v1/audio-analysis/4Q4w8aRdfhIIEhBututktL,346333,4
7194,0.72,0.469,11,-12.633,1,0.0394,0.148,0.0807,0.0765,0.369,121.028,audio_features,3fDrZa4ksxA5lgi0utGu6k,spotify:track:3fDrZa4ksxA5lgi0utGu6k,https://api.spotify.com/v1/tracks/3fDrZa4ksxA5lgi0utGu6k,https://api.spotify.com/v1/audio-analysis/3fDrZa4ksxA5lgi0utGu6k,226120,4
