,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
258,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
259,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,audio_features,2Lhdl74nwwVGOE2Gv35QuK,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,243773,4
260,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,audio_features,1rhXXcrYp9RRObN5gsmqCU,spotify:track:1rhXXcrYp9RRObN5gsmqCU,https://api.spotify.com/v1/tracks/1rhXXcrYp9RRObN5gsmqCU,https://api.spotify.com/v1/audio-analysis/1rhXXcrYp9RRObN5gsmqCU,157153,4
261,0.669,0.449,0,-7.658,0,0.0489,0.184,0.0,0.0729,0.327,114.926,audio_features,65uoaqX5qcjXZRheAj1qQT,spotify:track:65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/tracks/65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/audio-analysis/65uoaqX5qcjXZRheAj1qQT,213493,4
262,0.363,0.678,2,-4.939,0,0.0995,0.0299,0.0,0.324,0.321,162.124,audio_features,7HMz8o0m7ASQ3ImFPfhWTY,spotify:track:7HMz8o0m7ASQ3ImFPfhWTY,https://api.spotify.com/v1/tracks/7HMz8o0m7ASQ3ImFPfhWTY,https://api.spotify.com/v1/audio-analysis/7HMz8o0m7ASQ3ImFPfhWTY,300413,4
263,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4
264,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,audio_features,0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3,216053,4
265,0.935,0.411,6,-12.283,1,0.359,0.0799,1.07e-06,0.102,0.46,120.024,audio_features,1MkDGQvM8CRrMIcHxjTni5,spotify:track:1MkDGQvM8CRrMIcHxjTni5,https://api.spotify.com/v1/tracks/1MkDGQvM8CRrMIcHxjTni5,https://api.spotify.com/v1/audio-analysis/1MkDGQvM8CRrMIcHxjTni5,139000,4
266,0.941,0.807,11,-4.588,0,0.0564,0.0506,0.0,0.0833,0.761,120.041,audio_features,463oFGElXVcP8ueC72zvMj,spotify:track:463oFGElXVcP8ueC72zvMj,https://api.spotify.com/v1/tracks/463oFGElXVcP8ueC72zvMj,https://api.spotify.com/v1/audio-analysis/463oFGElXVcP8ueC72zvMj,146000,4
267,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,audio_features,3AszgPDZd9q0DpDFt4HFBy,spotify:track:3AszgPDZd9q0DpDFt4HFBy,https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy,https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy,239240,4
268,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,audio_features,14iN3o8ptQ8cFVZTEmyQRV,spotify:track:14iN3o8ptQ8cFVZTEmyQRV,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV,https://api.spotify.com/v1/audio-analysis/14iN3o8ptQ8cFVZTEmyQRV,179640,4
269,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879,audio_features,2Cy7QY8HPLk925AyNAt6OG,spotify:track:2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/tracks/2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/audio-analysis/2Cy7QY8HPLk925AyNAt6OG,202853,4
270,0.55,0.903,1,-4.027,0,0.0928,0.00183,0.0,0.359,0.506,150.142,audio_features,28qkNp9shSV8AQrBwxZf48,spotify:track:28qkNp9shSV8AQrBwxZf48,https://api.spotify.com/v1/tracks/28qkNp9shSV8AQrBwxZf48,https://api.spotify.com/v1/audio-analysis/28qkNp9shSV8AQrBwxZf48,241000,4
271,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,audio_features,70wYA8oYHoMzhRRkARoMhU,spotify:track:70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/tracks/70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/audio-analysis/70wYA8oYHoMzhRRkARoMhU,220427,4
272,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,audio_features,6PwjJ58I4t7Mae9xfZ9l9v,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/tracks/6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/audio-analysis/6PwjJ58I4t7Mae9xfZ9l9v,197200,4
273,0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,audio_features,5vollujufHY0jMZxx77VWr,spotify:track:5vollujufHY0jMZxx77VWr,https://api.spotify.com/v1/tracks/5vollujufHY0jMZxx77VWr,https://api.spotify.com/v1/audio-analysis/5vollujufHY0jMZxx77VWr,301867,4
274,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
275,0.616,0.804,5,-7.267,0,0.199,0.108,0.0,0.312,0.826,159.973,audio_features,4Q2Qr0N7zK8y6TaevsIrMU,spotify:track:4Q2Qr0N7zK8y6TaevsIrMU,https://api.spotify.com/v1/tracks/4Q2Qr0N7zK8y6TaevsIrMU,https://api.spotify.com/v1/audio-analysis/4Q2Qr0N7zK8y6TaevsIrMU,241299,4
276,0.803,0.649,10,-6.599,0,0.132,0.163,2.72e-05,0.152,0.584,125.038,audio_features,2J0adlQth373uw9y0yqWAz,spotify:track:2J0adlQth373uw9y0yqWAz,https://api.spotify.com/v1/tracks/2J0adlQth373uw9y0yqWAz,https://api.spotify.com/v1/audio-analysis/2J0adlQth373uw9y0yqWAz,119040,4
277,0.798,0.527,5,-7.671,0,0.0447,0.227,3.82e-06,0.108,0.548,114.008,audio_features,60Yyqzr83eKaUOgpogcyfF,spotify:track:60Yyqzr83eKaUOgpogcyfF,https://api.spotify.com/v1/tracks/60Yyqzr83eKaUOgpogcyfF,https://api.spotify.com/v1/audio-analysis/60Yyqzr83eKaUOgpogcyfF,166173,4
278,0.827,0.368,7,-12.761,0,0.128,0.516,0.0248,0.0914,0.159,127.979,audio_features,6yW9L3jmDtuTioA3einarN,spotify:track:6yW9L3jmDtuTioA3einarN,https://api.spotify.com/v1/tracks/6yW9L3jmDtuTioA3einarN,https://api.spotify.com/v1/audio-analysis/6yW9L3jmDtuTioA3einarN,107446,4
279,0.819,0.633,10,-4.893,0,0.328,0.0126,0.0,0.381,0.808,86.982,audio_features,2e3bkN2QCScPUnUQiA9ZA4,spotify:track:2e3bkN2QCScPUnUQiA9ZA4,https://api.spotify.com/v1/tracks/2e3bkN2QCScPUnUQiA9ZA4,https://api.spotify.com/v1/audio-analysis/2e3bkN2QCScPUnUQiA9ZA4,174159,4
280,0.765,0.345,3,-10.672,0,0.169,0.168,5.63e-05,0.1,0.629,156.03,audio_features,5t3PF7pHuiwwLbNCJ8mn4N,spotify:track:5t3PF7pHuiwwLbNCJ8mn4N,https://api.spotify.com/v1/tracks/5t3PF7pHuiwwLbNCJ8mn4N,https://api.spotify.com/v1/audio-analysis/5t3PF7pHuiwwLbNCJ8mn4N,161120,4
281,0.837,0.604,0,-6.861,0,0.116,0.2,0.0021,0.195,0.371,101.011,audio_features,2YnUB2mFDQRZSFzo73UNxd,spotify:track:2YnUB2mFDQRZSFzo73UNxd,https://api.spotify.com/v1/tracks/2YnUB2mFDQRZSFzo73UNxd,https://api.spotify.com/v1/audio-analysis/2YnUB2mFDQRZSFzo73UNxd,161893,4
282,0.872,0.845,9,-4.215,1,0.0867,0.0195,0.00815,0.104,0.394,119.957,audio_features,28SjW23Jrpgok6orjbFWdB,spotify:track:28SjW23Jrpgok6orjbFWdB,https://api.spotify.com/v1/tracks/28SjW23Jrpgok6orjbFWdB,https://api.spotify.com/v1/audio-analysis/28SjW23Jrpgok6orjbFWdB,178400,4
283,0.835,0.571,1,-5.973,1,0.342,0.0956,0.0,0.12,0.521,140.061,audio_features,23ZPFQND2oGe0LBd28Z3t2,spotify:track:23ZPFQND2oGe0LBd28Z3t2,https://api.spotify.com/v1/tracks/23ZPFQND2oGe0LBd28Z3t2,https://api.spotify.com/v1/audio-analysis/23ZPFQND2oGe0LBd28Z3t2,177369,4
284,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
285,0.629,0.746,0,-5.482,1,0.0401,0.0947,0.0,0.225,0.425,108.025,audio_features,7uoxJCPiqiEa3fvOQQQbyn,spotify:track:7uoxJCPiqiEa3fvOQQQbyn,https://api.spotify.com/v1/tracks/7uoxJCPiqiEa3fvOQQQbyn,https://api.spotify.com/v1/audio-analysis/7uoxJCPiqiEa3fvOQQQbyn,175556,4
286,0.572,0.742,8,-4.589,0,0.0347,0.245,0.0,0.108,0.376,127.19,audio_features,20d27F17AZOxTJOEHAVK2Y,spotify:track:20d27F17AZOxTJOEHAVK2Y,https://api.spotify.com/v1/tracks/20d27F17AZOxTJOEHAVK2Y,https://api.spotify.com/v1/audio-analysis/20d27F17AZOxTJOEHAVK2Y,210236,4
287,0.801,0.77,5,-3.38,0,0.133,0.142,0.00107,0.27,0.448,80.013,audio_features,6lxTIMeCLEkj48TlCRG3XX,spotify:track:6lxTIMeCLEkj48TlCRG3XX,https://api.spotify.com/v1/tracks/6lxTIMeCLEkj48TlCRG3XX,https://api.spotify.com/v1/audio-analysis/6lxTIMeCLEkj48TlCRG3XX,229573,4
288,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,audio_features,0CAfXk7DXMnon4gLudAp7J,spotify:track:0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,231400,4
289,0.875,0.593,7,-10.261,0,0.394,0.136,0.0,0.104,0.466,144.028,audio_features,4Fmr4dbY1sZiX77ZbljNFC,spotify:track:4Fmr4dbY1sZiX77ZbljNFC,https://api.spotify.com/v1/tracks/4Fmr4dbY1sZiX77ZbljNFC,https://api.spotify.com/v1/audio-analysis/4Fmr4dbY1sZiX77ZbljNFC,146879,4
290,0.394,0.948,3,-4.25,0,0.0859,9.2e-05,0.00964,0.111,0.218,144.012,audio_features,5TOSXYdmL0g0cjgS5EmERP,spotify:track:5TOSXYdmL0g0cjgS5EmERP,https://api.spotify.com/v1/tracks/5TOSXYdmL0g0cjgS5EmERP,https://api.spotify.com/v1/audio-analysis/5TOSXYdmL0g0cjgS5EmERP,242933,4
291,0.751,0.731,6,-4.419,0,0.0308,0.0838,0.0,0.0556,0.973,97.007,audio_features,2EM9zpAc7PVeoAydmbfVIL,spotify:track:2EM9zpAc7PVeoAydmbfVIL,https://api.spotify.com/v1/tracks/2EM9zpAc7PVeoAydmbfVIL,https://api.spotify.com/v1/audio-analysis/2EM9zpAc7PVeoAydmbfVIL,216707,4
292,0.813,0.728,0,-6.081,1,0.0453,0.223,6.08e-05,0.199,0.794,141.941,audio_features,7byV9vmGlhVs8Pk1uSw6C0,spotify:track:7byV9vmGlhVs8Pk1uSw6C0,https://api.spotify.com/v1/tracks/7byV9vmGlhVs8Pk1uSw6C0,https://api.spotify.com/v1/audio-analysis/7byV9vmGlhVs8Pk1uSw6C0,179200,4
293,0.885,0.634,6,-6.467,1,0.0821,0.384,7.78e-06,0.11,0.597,99.046,audio_features,49puFYTWvm9TBDPw7ZFxFW,spotify:track:49puFYTWvm9TBDPw7ZFxFW,https://api.spotify.com/v1/tracks/49puFYTWvm9TBDPw7ZFxFW,https://api.spotify.com/v1/audio-analysis/49puFYTWvm9TBDPw7ZFxFW,157253,4
294,0.899,0.624,6,-6.729,0,0.0534,0.432,0.00116,0.0885,0.751,132.05,audio_features,22XKrkW2HeaLlxNDQs14iG,spotify:track:22XKrkW2HeaLlxNDQs14iG,https://api.spotify.com/v1/tracks/22XKrkW2HeaLlxNDQs14iG,https://api.spotify.com/v1/audio-analysis/22XKrkW2HeaLlxNDQs14iG,156533,4
295,0.803,0.906,2,-3.522,1,0.0421,0.039,1.11e-05,0.128,0.947,116.993,audio_features,5LH1z4ma2TN2aVeESXthj9,spotify:track:5LH1z4ma2TN2aVeESXthj9,https://api.spotify.com/v1/tracks/5LH1z4ma2TN2aVeESXthj9,https://api.spotify.com/v1/audio-analysis/5LH1z4ma2TN2aVeESXthj9,206160,4
296,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,audio_features,4R67rQNSbbsR4TdUVOIdez,spotify:track:4R67rQNSbbsR4TdUVOIdez,https://api.spotify.com/v1/tracks/4R67rQNSbbsR4TdUVOIdez,https://api.spotify.com/v1/audio-analysis/4R67rQNSbbsR4TdUVOIdez,149610,4
297,0.869,0.555,5,-5.984,1,0.0454,0.137,0.0,0.0746,0.738,112.003,audio_features,1qYKWcEOrh2tM8PlgIm8K1,spotify:track:1qYKWcEOrh2tM8PlgIm8K1,https://api.spotify.com/v1/tracks/1qYKWcEOrh2tM8PlgIm8K1,https://api.spotify.com/v1/audio-analysis/1qYKWcEOrh2tM8PlgIm8K1,158948,4
298,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,189960,4
299,0.787,0.662,0,-11.447,1,0.0378,0.0148,0.0,0.328,0.868,119.734,audio_features,6UW4Uo5zRI5gJw5urNwiwN,spotify:track:6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/tracks/6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/audio-analysis/6UW4Uo5zRI5gJw5urNwiwN,225893,4
300,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,audio_features,6xdLJrVj4vIXwhuG8TMopk,spotify:track:6xdLJrVj4vIXwhuG8TMopk,https://api.spotify.com/v1/tracks/6xdLJrVj4vIXwhuG8TMopk,https://api.spotify.com/v1/audio-analysis/6xdLJrVj4vIXwhuG8TMopk,163373,4
301,0.744,0.495,1,-6.311,1,0.0634,0.0216,0.0,0.111,0.128,83.51,audio_features,1hB3M3POeKMLxcEFEvPeqU,spotify:track:1hB3M3POeKMLxcEFEvPeqU,https://api.spotify.com/v1/tracks/1hB3M3POeKMLxcEFEvPeqU,https://api.spotify.com/v1/audio-analysis/1hB3M3POeKMLxcEFEvPeqU,231221,4
302,0.787,0.531,11,-10.569,0,0.101,0.132,0.00094,0.112,0.721,91.996,audio_features,2H7jZg2HliuQhZjfBblLrZ,spotify:track:2H7jZg2HliuQhZjfBblLrZ,https://api.spotify.com/v1/tracks/2H7jZg2HliuQhZjfBblLrZ,https://api.spotify.com/v1/audio-analysis/2H7jZg2HliuQhZjfBblLrZ,138533,4
303,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,4E5P1XyAFtrjpiIxkydly4,spotify:track:4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4,182307,4
304,0.77,0.775,9,-9.571,0,0.0495,0.0227,0.00262,0.297,0.802,116.935,audio_features,7rIovIsXE6kMn629b7kDig,spotify:track:7rIovIsXE6kMn629b7kDig,https://api.spotify.com/v1/tracks/7rIovIsXE6kMn629b7kDig,https://api.spotify.com/v1/audio-analysis/7rIovIsXE6kMn629b7kDig,296107,4
305,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,audio_features,0NmuYnjETG3u3qx0OmEJev,spotify:track:0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/tracks/0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/audio-analysis/0NmuYnjETG3u3qx0OmEJev,195962,4
306,0.701,0.637,5,-9.061,0,0.166,0.223,0.00219,0.279,0.647,109.959,audio_features,6M4nkEPZMj58acftDRTuKL,spotify:track:6M4nkEPZMj58acftDRTuKL,https://api.spotify.com/v1/tracks/6M4nkEPZMj58acftDRTuKL,https://api.spotify.com/v1/audio-analysis/6M4nkEPZMj58acftDRTuKL,210933,4
307,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,audio_features,4vVTI94F9uJ8lHNDWKv0i2,spotify:track:4vVTI94F9uJ8lHNDWKv0i2,https://api.spotify.com/v1/tracks/4vVTI94F9uJ8lHNDWKv0i2,https://api.spotify.com/v1/audio-analysis/4vVTI94F9uJ8lHNDWKv0i2,201947,4
308,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,audio_features,1hGy2eLcmC8eKx7qr1tOqx,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,https://api.spotify.com/v1/audio-analysis/1hGy2eLcmC8eKx7qr1tOqx,225373,4
309,0.861,0.46,11,-10.105,1,0.362,0.193,0.0,0.229,0.74,143.008,audio_features,1aWrjGga6Ws67b2CWWTb4u,spotify:track:1aWrjGga6Ws67b2CWWTb4u,https://api.spotify.com/v1/tracks/1aWrjGga6Ws67b2CWWTb4u,https://api.spotify.com/v1/audio-analysis/1aWrjGga6Ws67b2CWWTb4u,164566,4
310,0.706,0.842,0,-4.628,0,0.038,0.0476,0.0,0.134,0.818,104.958,audio_features,71R6zJsrF3ffc3TBFHfivX,spotify:track:71R6zJsrF3ffc3TBFHfivX,https://api.spotify.com/v1/tracks/71R6zJsrF3ffc3TBFHfivX,https://api.spotify.com/v1/audio-analysis/71R6zJsrF3ffc3TBFHfivX,224720,4
311,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
312,0.697,0.835,6,-5.843,1,0.0912,0.00578,0.0,0.314,0.832,128.018,audio_features,6Uj8ru7TNLDIelbuQ8eBd6,spotify:track:6Uj8ru7TNLDIelbuQ8eBd6,https://api.spotify.com/v1/tracks/6Uj8ru7TNLDIelbuQ8eBd6,https://api.spotify.com/v1/audio-analysis/6Uj8ru7TNLDIelbuQ8eBd6,201387,4
313,0.699,0.805,6,-3.05,0,0.0595,0.0383,0.0,0.502,0.722,127.009,audio_features,7448rwdrtddS5irSvOgPA6,spotify:track:7448rwdrtddS5irSvOgPA6,https://api.spotify.com/v1/tracks/7448rwdrtddS5irSvOgPA6,https://api.spotify.com/v1/audio-analysis/7448rwdrtddS5irSvOgPA6,216440,4
314,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,audio_features,3rfhI32Il2hVRKDkuGeeen,spotify:track:3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/audio-analysis/3rfhI32Il2hVRKDkuGeeen,234453,4
315,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,audio_features,1wVuPmvt6AWvTL5W2GJnzZ,spotify:track:1wVuPmvt6AWvTL5W2GJnzZ,https://api.spotify.com/v1/tracks/1wVuPmvt6AWvTL5W2GJnzZ,https://api.spotify.com/v1/audio-analysis/1wVuPmvt6AWvTL5W2GJnzZ,217867,4
316,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,audio_features,6cckkNz643s6DcIBdEuPDd,spotify:track:6cckkNz643s6DcIBdEuPDd,https://api.spotify.com/v1/tracks/6cckkNz643s6DcIBdEuPDd,https://api.spotify.com/v1/audio-analysis/6cckkNz643s6DcIBdEuPDd,194347,4
317,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,audio_features,4dASQiO1Eoo3RJvt74FtXB,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,243491,4
318,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4
319,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000,3
320,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4
321,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,audio_features,3Cx4yrFaX8CeHwBMReOWXI,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,287733,4
322,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,audio_features,6gXrEUzibufX9xYPk3HD5p,spotify:track:6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/audio-analysis/6gXrEUzibufX9xYPk3HD5p,286220,4
323,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,audio_features,2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4
324,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,audio_features,4u7EnebtmKWzUH433cf5Qv,spotify:track:4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,354320,4
325,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,audio_features,5EOoMWIB9iK4ZpcSex9Ec7,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/tracks/5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/audio-analysis/5EOoMWIB9iK4ZpcSex9Ec7,194147,4
326,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
327,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
328,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
329,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,1obZSxOoO12yWkwY1kY72N,spotify:track:1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/tracks/1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/audio-analysis/1obZSxOoO12yWkwY1kY72N,229507,4
330,0.776,0.641,8,-6.925,1,0.098,0.0486,5.78e-06,0.0977,0.436,128.046,audio_features,2etKTqytcXczeEGZ3WeAg4,spotify:track:2etKTqytcXczeEGZ3WeAg4,https://api.spotify.com/v1/tracks/2etKTqytcXczeEGZ3WeAg4,https://api.spotify.com/v1/audio-analysis/2etKTqytcXczeEGZ3WeAg4,214760,4
331,0.795,0.445,4,-11.067,0,0.0806,0.0369,0.000612,0.073,0.88,163.539,audio_features,6u0F8YTqdUic3gMpgTcNDX,spotify:track:6u0F8YTqdUic3gMpgTcNDX,https://api.spotify.com/v1/tracks/6u0F8YTqdUic3gMpgTcNDX,https://api.spotify.com/v1/audio-analysis/6u0F8YTqdUic3gMpgTcNDX,239886,4
332,0.327,0.825,7,-7.053,1,0.072,0.00387,5.18e-06,0.293,0.577,203.528,audio_features,5i30V8zohIAzKiu617O3cL,spotify:track:5i30V8zohIAzKiu617O3cL,https://api.spotify.com/v1/tracks/5i30V8zohIAzKiu617O3cL,https://api.spotify.com/v1/audio-analysis/5i30V8zohIAzKiu617O3cL,249707,4
